crawl_run_id,target_id,category,item_id,item_description,item_count,selector_or_xpath_available,raw_json_path
WVRUN_001,WV_HOME_UNI07,structure,h2,Heading level 2,33,True,wave/data/raw/WVRUN_001/WV_HOME_UNI07.json
WVRUN_001,WV_HOME_UNI07,structure,h3,Heading level 3,33,True,wave/data/raw/WVRUN_001/WV_HOME_UNI07.json
WVRUN_001,WV_HOME_UNI07,structure,h5,Heading level 5,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI07.json
WVRUN_001,WV_HOME_UNI07,structure,ul,Unordered list,39,True,wave/data/raw/WVRUN_001/WV_HOME_UNI07.json
WVRUN_001,WV_HOME_UNI07,structure,header,Header,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI07.json
WVRUN_001,WV_HOME_UNI07,structure,nav,Navigation,4,True,wave/data/raw/WVRUN_001/WV_HOME_UNI07.json
WVRUN_001,WV_HOME_UNI07,structure,search,Search,2,True,wave/data/raw/WVRUN_001/WV_HOME_UNI07.json
WVRUN_001,WV_HOME_UNI07,structure,main,Main content,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI07.json
WVRUN_001,WV_HOME_UNI07,structure,footer,Footer,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI07.json
WVRUN_001,WV_HOME_UNI07,structure,aside,Aside,2,True,wave/data/raw/WVRUN_001/WV_HOME_UNI07.json
WVRUN_001,WV_HOME_UNI07,structure,region,Generic region,7,True,wave/data/raw/WVRUN_001/WV_HOME_UNI07.json
WVRUN_001,WV_HOME_UNI07,aria,aria,ARIA,86,True,wave/data/raw/WVRUN_001/WV_HOME_UNI07.json
WVRUN_001,WV_HOME_UNI07,aria,aria_label,ARIA label,138,True,wave/data/raw/WVRUN_001/WV_HOME_UNI07.json
WVRUN_001,WV_HOME_UNI07,aria,aria_tabindex,ARIA tabindex,55,True,wave/data/raw/WVRUN_001/WV_HOME_UNI07.json
WVRUN_001,WV_HOME_UNI07,aria,aria_live_region,ARIA alert or live region,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI07.json
WVRUN_001,WV_HOME_UNI07,aria,aria_button,ARIA button,9,True,wave/data/raw/WVRUN_001/WV_HOME_UNI07.json
WVRUN_001,WV_HOME_UNI07,aria,aria_hidden,ARIA hidden,76,True,wave/data/raw/WVRUN_001/WV_HOME_UNI07.json
WVRUN_001,WV_HOME_UNI07,aria,aria_expanded,ARIA expanded,10,True,wave/data/raw/WVRUN_001/WV_HOME_UNI07.json
WVRUN_001,WV_HOME_UNI07,aria,aria_haspopup,ARIA popup,7,True,wave/data/raw/WVRUN_001/WV_HOME_UNI07.json
WVRUN_001,WV_HOME_UNI08,error,label_multiple,Multiple form labels,4,True,wave/data/raw/WVRUN_001/WV_HOME_UNI08.json
WVRUN_001,WV_HOME_UNI08,contrast,contrast,Very low contrast,9,True,wave/data/raw/WVRUN_001/WV_HOME_UNI08.json
WVRUN_001,WV_HOME_UNI08,alert,legend_missing,Fieldset missing legend,4,True,wave/data/raw/WVRUN_001/WV_HOME_UNI08.json
WVRUN_001,WV_HOME_UNI08,alert,h1_missing,Missing first level heading,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI08.json
WVRUN_001,WV_HOME_UNI08,alert,link_internal_broken,Broken same-page link,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI08.json
WVRUN_001,WV_HOME_UNI08,alert,title_redundant,Redundant title text,9,True,wave/data/raw/WVRUN_001/WV_HOME_UNI08.json
WVRUN_001,WV_HOME_UNI08,feature,alt,Alternative text,34,True,wave/data/raw/WVRUN_001/WV_HOME_UNI08.json
WVRUN_001,WV_HOME_UNI08,feature,alt_link,Linked image with alternative text,2,True,wave/data/raw/WVRUN_001/WV_HOME_UNI08.json
WVRUN_001,WV_HOME_UNI08,feature,lang,Language,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI08.json
WVRUN_001,WV_HOME_UNI08,structure,h2,Heading level 2,3,True,wave/data/raw/WVRUN_001/WV_HOME_UNI08.json
WVRUN_001,WV_HOME_UNI08,structure,ul,Unordered list,19,True,wave/data/raw/WVRUN_001/WV_HOME_UNI08.json
WVRUN_001,WV_HOME_UNI08,structure,header,Header,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI08.json
WVRUN_001,WV_HOME_UNI08,structure,nav,Navigation,15,True,wave/data/raw/WVRUN_001/WV_HOME_UNI08.json
WVRUN_001,WV_HOME_UNI08,structure,main,Main content,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI08.json
WVRUN_001,WV_HOME_UNI08,structure,footer,Footer,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI08.json
WVRUN_001,WV_HOME_UNI08,structure,aside,Aside,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI08.json
WVRUN_001,WV_HOME_UNI08,aria,aria,ARIA,5,True,wave/data/raw/WVRUN_001/WV_HOME_UNI08.json
WVRUN_001,WV_HOME_UNI08,aria,aria_label,ARIA label,19,True,wave/data/raw/WVRUN_001/WV_HOME_UNI08.json
WVRUN_001,WV_HOME_UNI08,aria,aria_tabindex,ARIA tabindex,32,True,wave/data/raw/WVRUN_001/WV_HOME_UNI08.json
WVRUN_001,WV_HOME_UNI08,aria,aria_live_region,ARIA alert or live region,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI08.json
WVRUN_001,WV_HOME_UNI08,aria,aria_hidden,ARIA hidden,21,True,wave/data/raw/WVRUN_001/WV_HOME_UNI08.json
WVRUN_001,WV_HOME_UNI08,aria,aria_expanded,ARIA expanded,6,True,wave/data/raw/WVRUN_001/WV_HOME_UNI08.json
WVRUN_001,WV_HOME_UNI09,error,label_missing,Missing form label,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI09.json
WVRUN_001,WV_HOME_UNI09,contrast,contrast,Very low contrast,21,True,wave/data/raw/WVRUN_001/WV_HOME_UNI09.json
WVRUN_001,WV_HOME_UNI09,alert,alt_duplicate,A nearby image has the same alternative text,2,True,wave/data/raw/WVRUN_001/WV_HOME_UNI09.json
WVRUN_001,WV_HOME_UNI09,alert,link_internal_broken,Broken same-page link,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI09.json
WVRUN_001,WV_HOME_UNI09,alert,link_redundant,Redundant link,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI09.json
WVRUN_001,WV_HOME_UNI09,alert,noscript,Noscript element,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI09.json
WVRUN_001,WV_HOME_UNI09,alert,title_redundant,Redundant title text,17,True,wave/data/raw/WVRUN_001/WV_HOME_UNI09.json
WVRUN_001,WV_HOME_UNI09,feature,alt,Alternative text,9,True,wave/data/raw/WVRUN_001/WV_HOME_UNI09.json
WVRUN_001,WV_HOME_UNI09,feature,alt_null,Null or empty alternative text,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI09.json
WVRUN_001,WV_HOME_UNI09,feature,alt_link,Linked image with alternative text,22,True,wave/data/raw/WVRUN_001/WV_HOME_UNI09.json
WVRUN_001,WV_HOME_UNI09,feature,label,Form label,2,True,wave/data/raw/WVRUN_001/WV_HOME_UNI09.json
WVRUN_001,WV_HOME_UNI09,feature,lang,Language,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI09.json
WVRUN_001,WV_HOME_UNI09,structure,h1,Heading level 1,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI09.json
WVRUN_001,WV_HOME_UNI09,structure,h2,Heading level 2,12,True,wave/data/raw/WVRUN_001/WV_HOME_UNI09.json
WVRUN_001,WV_HOME_UNI09,structure,ul,Unordered list,26,True,wave/data/raw/WVRUN_001/WV_HOME_UNI09.json
WVRUN_001,WV_HOME_UNI09,structure,header,Header,2,True,wave/data/raw/WVRUN_001/WV_HOME_UNI09.json
WVRUN_001,WV_HOME_UNI09,structure,nav,Navigation,13,True,wave/data/raw/WVRUN_001/WV_HOME_UNI09.json
WVRUN_001,WV_HOME_UNI09,structure,main,Main content,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI09.json
WVRUN_001,WV_HOME_UNI09,structure,footer,Footer,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI09.json
WVRUN_001,WV_HOME_UNI09,aria,aria,ARIA,6,True,wave/data/raw/WVRUN_001/WV_HOME_UNI09.json
WVRUN_001,WV_HOME_UNI09,aria,aria_label,ARIA label,14,True,wave/data/raw/WVRUN_001/WV_HOME_UNI09.json
WVRUN_001,WV_HOME_UNI09,aria,aria_live_region,ARIA alert or live region,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI09.json
WVRUN_001,WV_HOME_UNI09,aria,aria_hidden,ARIA hidden,2,True,wave/data/raw/WVRUN_001/WV_HOME_UNI09.json
WVRUN_001,WV_HOME_UNI10,error,aria_menu_broken,Broken ARIA menu,6,True,wave/data/raw/WVRUN_001/WV_HOME_UNI10.json
WVRUN_001,WV_HOME_UNI10,contrast,contrast,Very low contrast,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI10.json
WVRUN_001,WV_HOME_UNI10,alert,label_orphaned,Orphaned form label,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI10.json
WVRUN_001,WV_HOME_UNI10,alert,legend_missing,Fieldset missing legend,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI10.json
WVRUN_001,WV_HOME_UNI10,alert,label_title,Unlabeled form control with title,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI10.json
WVRUN_001,WV_HOME_UNI10,alert,h1_missing,Missing first level heading,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI10.json
WVRUN_001,WV_HOME_UNI10,alert,heading_skipped,Skipped heading level,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI10.json
WVRUN_001,WV_HOME_UNI10,alert,link_internal_broken,Broken same-page link,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI10.json
WVRUN_001,WV_HOME_UNI10,alert,link_redundant,Redundant link,5,True,wave/data/raw/WVRUN_001/WV_HOME_UNI10.json
WVRUN_001,WV_HOME_UNI10,alert,title_redundant,Redundant title text,123,True,wave/data/raw/WVRUN_001/WV_HOME_UNI10.json
WVRUN_001,WV_HOME_UNI10,feature,alt,Alternative text,42,True,wave/data/raw/WVRUN_001/WV_HOME_UNI10.json
WVRUN_001,WV_HOME_UNI10,feature,alt_link,Linked image with alternative text,6,True,wave/data/raw/WVRUN_001/WV_HOME_UNI10.json
WVRUN_001,WV_HOME_UNI10,feature,lang,Language,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI10.json
WVRUN_001,WV_HOME_UNI10,structure,h2,Heading level 2,7,True,wave/data/raw/WVRUN_001/WV_HOME_UNI10.json
WVRUN_001,WV_HOME_UNI10,structure,h3,Heading level 3,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI10.json
WVRUN_001,WV_HOME_UNI10,structure,h5,Heading level 5,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI10.json
WVRUN_001,WV_HOME_UNI10,structure,ul,Unordered list,34,True,wave/data/raw/WVRUN_001/WV_HOME_UNI10.json
WVRUN_001,WV_HOME_UNI10,structure,header,Header,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI10.json
WVRUN_001,WV_HOME_UNI10,structure,nav,Navigation,13,True,wave/data/raw/WVRUN_001/WV_HOME_UNI10.json
WVRUN_001,WV_HOME_UNI10,structure,main,Main content,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI10.json
WVRUN_001,WV_HOME_UNI10,structure,footer,Footer,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI10.json
WVRUN_001,WV_HOME_UNI10,structure,aside,Aside,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI10.json
WVRUN_001,WV_HOME_UNI10,aria,aria,ARIA,20,True,wave/data/raw/WVRUN_001/WV_HOME_UNI10.json
WVRUN_001,WV_HOME_UNI10,aria,aria_label,ARIA label,21,True,wave/data/raw/WVRUN_001/WV_HOME_UNI10.json
WVRUN_001,WV_HOME_UNI10,aria,aria_describedby,ARIA description,5,True,wave/data/raw/WVRUN_001/WV_HOME_UNI10.json
WVRUN_001,WV_HOME_UNI10,aria,aria_tabindex,ARIA tabindex,29,True,wave/data/raw/WVRUN_001/WV_HOME_UNI10.json
WVRUN_001,WV_HOME_UNI10,aria,aria_live_region,ARIA alert or live region,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI10.json
WVRUN_001,WV_HOME_UNI10,aria,aria_hidden,ARIA hidden,11,True,wave/data/raw/WVRUN_001/WV_HOME_UNI10.json
WVRUN_001,WV_HOME_UNI10,aria,aria_expanded,ARIA expanded,8,True,wave/data/raw/WVRUN_001/WV_HOME_UNI10.json
WVRUN_001,WV_HOME_UNI10,aria,aria_haspopup,ARIA popup,7,True,wave/data/raw/WVRUN_001/WV_HOME_UNI10.json
WVRUN_001,WV_HOME_UNI11,error,button_empty,Empty button,2,True,wave/data/raw/WVRUN_001/WV_HOME_UNI11.json
WVRUN_001,WV_HOME_UNI11,error,link_empty,Empty link,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI11.json
WVRUN_001,WV_HOME_UNI11,contrast,contrast,Very low contrast,3,True,wave/data/raw/WVRUN_001/WV_HOME_UNI11.json
WVRUN_001,WV_HOME_UNI11,alert,alt_redundant,Redundant alternative text,8,True,wave/data/raw/WVRUN_001/WV_HOME_UNI11.json
WVRUN_001,WV_HOME_UNI11,alert,heading_skipped,Skipped heading level,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI11.json
WVRUN_001,WV_HOME_UNI11,alert,link_redundant,Redundant link,2,True,wave/data/raw/WVRUN_001/WV_HOME_UNI11.json
WVRUN_001,WV_HOME_UNI11,alert,accesskey,Accesskey,6,True,wave/data/raw/WVRUN_001/WV_HOME_UNI11.json
WVRUN_001,WV_HOME_UNI11,alert,text_small,Very small text,5,True,wave/data/raw/WVRUN_001/WV_HOME_UNI11.json
WVRUN_001,WV_HOME_UNI11,alert,title_redundant,Redundant title text,15,True,wave/data/raw/WVRUN_001/WV_HOME_UNI11.json
WVRUN_001,WV_HOME_UNI11,feature,alt,Alternative text,8,True,wave/data/raw/WVRUN_001/WV_HOME_UNI11.json
WVRUN_001,WV_HOME_UNI11,feature,alt_link,Linked image with alternative text,22,True,wave/data/raw/WVRUN_001/WV_HOME_UNI11.json
WVRUN_001,WV_HOME_UNI11,feature,label,Form label,2,True,wave/data/raw/WVRUN_001/WV_HOME_UNI11.json
WVRUN_001,WV_HOME_UNI11,feature,link_skip,Skip link,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI11.json
WVRUN_001,WV_HOME_UNI11,feature,link_skip_target,Skip link target,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI11.json
WVRUN_001,WV_HOME_UNI11,feature,lang,Language,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI11.json
WVRUN_001,WV_HOME_UNI11,structure,h1,Heading level 1,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI11.json
WVRUN_001,WV_HOME_UNI11,structure,h2,Heading level 2,5,True,wave/data/raw/WVRUN_001/WV_HOME_UNI11.json
WVRUN_001,WV_HOME_UNI11,structure,h3,Heading level 3,15,True,wave/data/raw/WVRUN_001/WV_HOME_UNI11.json
WVRUN_001,WV_HOME_UNI11,structure,h4,Heading level 4,3,True,wave/data/raw/WVRUN_001/WV_HOME_UNI11.json
WVRUN_001,WV_HOME_UNI11,structure,ol,Ordered list,3,True,wave/data/raw/WVRUN_001/WV_HOME_UNI11.json
WVRUN_001,WV_HOME_UNI11,structure,ul,Unordered list,19,True,wave/data/raw/WVRUN_001/WV_HOME_UNI11.json
WVRUN_001,WV_HOME_UNI11,structure,header,Header,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI11.json
WVRUN_001,WV_HOME_UNI11,structure,nav,Navigation,5,True,wave/data/raw/WVRUN_001/WV_HOME_UNI11.json
WVRUN_001,WV_HOME_UNI11,structure,search,Search,2,True,wave/data/raw/WVRUN_001/WV_HOME_UNI11.json
WVRUN_001,WV_HOME_UNI11,structure,main,Main content,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI11.json
WVRUN_001,WV_HOME_UNI11,structure,footer,Footer,2,True,wave/data/raw/WVRUN_001/WV_HOME_UNI11.json
WVRUN_001,WV_HOME_UNI11,aria,aria,ARIA,3,True,wave/data/raw/WVRUN_001/WV_HOME_UNI11.json
WVRUN_001,WV_HOME_UNI11,aria,aria_label,ARIA label,125,True,wave/data/raw/WVRUN_001/WV_HOME_UNI11.json
WVRUN_001,WV_HOME_UNI11,aria,aria_button,ARIA button,3,True,wave/data/raw/WVRUN_001/WV_HOME_UNI11.json
WVRUN_001,WV_HOME_UNI11,aria,aria_hidden,ARIA hidden,40,True,wave/data/raw/WVRUN_001/WV_HOME_UNI11.json
WVRUN_001,WV_HOME_UNI12,error,label_missing,Missing form label,2,True,wave/data/raw/WVRUN_001/WV_HOME_UNI12.json
WVRUN_001,WV_HOME_UNI12,error,link_empty,Empty link,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI12.json
WVRUN_001,WV_HOME_UNI12,contrast,contrast,Very low contrast,29,True,wave/data/raw/WVRUN_001/WV_HOME_UNI12.json
WVRUN_001,WV_HOME_UNI12,alert,alt_long,Long alternative text,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI12.json
WVRUN_001,WV_HOME_UNI12,alert,label_orphaned,Orphaned form label,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI12.json
WVRUN_001,WV_HOME_UNI12,alert,heading_possible,Possible heading,14,True,wave/data/raw/WVRUN_001/WV_HOME_UNI12.json
WVRUN_001,WV_HOME_UNI12,alert,link_redundant,Redundant link,2,True,wave/data/raw/WVRUN_001/WV_HOME_UNI12.json
WVRUN_001,WV_HOME_UNI12,alert,link_pdf,Link to PDF document,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI12.json
WVRUN_001,WV_HOME_UNI12,alert,noscript,Noscript element,44,True,wave/data/raw/WVRUN_001/WV_HOME_UNI12.json
WVRUN_001,WV_HOME_UNI12,alert,text_small,Very small text,3,True,wave/data/raw/WVRUN_001/WV_HOME_UNI12.json
WVRUN_001,WV_HOME_UNI12,alert,title_redundant,Redundant title text,2,True,wave/data/raw/WVRUN_001/WV_HOME_UNI12.json
WVRUN_001,WV_HOME_UNI12,feature,alt,Alternative text,2,True,wave/data/raw/WVRUN_001/WV_HOME_UNI12.json
WVRUN_001,WV_HOME_UNI12,feature,alt_null,Null or empty alternative text,7,True,wave/data/raw/WVRUN_001/WV_HOME_UNI12.json
WVRUN_001,WV_HOME_UNI12,feature,alt_spacer,Null or empty alternative text on spacer,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI12.json
WVRUN_001,WV_HOME_UNI12,feature,alt_link,Linked image with alternative text,33,True,wave/data/raw/WVRUN_001/WV_HOME_UNI12.json
WVRUN_001,WV_HOME_UNI12,feature,link_skip,Skip link,2,True,wave/data/raw/WVRUN_001/WV_HOME_UNI12.json
WVRUN_001,WV_HOME_UNI12,feature,link_skip_target,Skip link target,2,True,wave/data/raw/WVRUN_001/WV_HOME_UNI12.json
WVRUN_001,WV_HOME_UNI12,feature,lang,Language,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI12.json
WVRUN_001,WV_HOME_UNI12,structure,h1,Heading level 1,28,True,wave/data/raw/WVRUN_001/WV_HOME_UNI12.json
WVRUN_001,WV_HOME_UNI12,structure,h2,Heading level 2,18,True,wave/data/raw/WVRUN_001/WV_HOME_UNI12.json
WVRUN_001,WV_HOME_UNI12,structure,h3,Heading level 3,3,True,wave/data/raw/WVRUN_001/WV_HOME_UNI12.json
WVRUN_001,WV_HOME_UNI12,structure,ul,Unordered list,36,True,wave/data/raw/WVRUN_001/WV_HOME_UNI12.json
WVRUN_001,WV_HOME_UNI12,structure,iframe,Inline frame,3,True,wave/data/raw/WVRUN_001/WV_HOME_UNI12.json
WVRUN_001,WV_HOME_UNI12,structure,header,Header,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI12.json
WVRUN_001,WV_HOME_UNI12,structure,nav,Navigation,5,True,wave/data/raw/WVRUN_001/WV_HOME_UNI12.json
WVRUN_001,WV_HOME_UNI12,structure,search,Search,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI12.json
WVRUN_001,WV_HOME_UNI12,structure,main,Main content,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI12.json
WVRUN_001,WV_HOME_UNI12,structure,footer,Footer,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI12.json
WVRUN_001,WV_HOME_UNI12,structure,aside,Aside,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI12.json
WVRUN_001,WV_HOME_UNI12,aria,aria,ARIA,161,True,wave/data/raw/WVRUN_001/WV_HOME_UNI12.json
WVRUN_001,WV_HOME_UNI12,aria,aria_label,ARIA label,202,True,wave/data/raw/WVRUN_001/WV_HOME_UNI12.json
WVRUN_001,WV_HOME_UNI12,aria,aria_menu,ARIA menu,30,True,wave/data/raw/WVRUN_001/WV_HOME_UNI12.json
WVRUN_001,WV_HOME_UNI12,aria,aria_hidden,ARIA hidden,43,True,wave/data/raw/WVRUN_001/WV_HOME_UNI12.json
WVRUN_001,WV_HOME_UNI12,aria,aria_expanded,ARIA expanded,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI12.json
WVRUN_001,WV_HOME_UNI12,aria,aria_haspopup,ARIA popup,29,True,wave/data/raw/WVRUN_001/WV_HOME_UNI12.json
WVRUN_001,WV_HOME_UNI13,error,alt_link_missing,Linked image missing alternative text,4,True,wave/data/raw/WVRUN_001/WV_HOME_UNI13.json
WVRUN_001,WV_HOME_UNI13,error,link_empty,Empty link,3,True,wave/data/raw/WVRUN_001/WV_HOME_UNI13.json
WVRUN_001,WV_HOME_UNI13,error,aria_menu_broken,Broken ARIA menu,4,True,wave/data/raw/WVRUN_001/WV_HOME_UNI13.json
WVRUN_001,WV_HOME_UNI13,contrast,contrast,Very low contrast,3,True,wave/data/raw/WVRUN_001/WV_HOME_UNI13.json
WVRUN_001,WV_HOME_UNI13,alert,alt_redundant,Redundant alternative text,27,True,wave/data/raw/WVRUN_001/WV_HOME_UNI13.json
WVRUN_001,WV_HOME_UNI13,alert,alt_duplicate,A nearby image has the same alternative text,2,True,wave/data/raw/WVRUN_001/WV_HOME_UNI13.json
WVRUN_001,WV_HOME_UNI13,alert,alt_long,Long alternative text,11,True,wave/data/raw/WVRUN_001/WV_HOME_UNI13.json
WVRUN_001,WV_HOME_UNI13,alert,label_title,Unlabeled form control with title,2,True,wave/data/raw/WVRUN_001/WV_HOME_UNI13.json
WVRUN_001,WV_HOME_UNI13,alert,heading_skipped,Skipped heading level,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI13.json
WVRUN_001,WV_HOME_UNI13,alert,link_redundant,Redundant link,85,True,wave/data/raw/WVRUN_001/WV_HOME_UNI13.json
WVRUN_001,WV_HOME_UNI13,alert,noscript,Noscript element,3,True,wave/data/raw/WVRUN_001/WV_HOME_UNI13.json
WVRUN_001,WV_HOME_UNI13,alert,accesskey,Accesskey,39,True,wave/data/raw/WVRUN_001/WV_HOME_UNI13.json
WVRUN_001,WV_HOME_UNI13,alert,text_small,Very small text,2,True,wave/data/raw/WVRUN_001/WV_HOME_UNI13.json
WVRUN_001,WV_HOME_UNI13,alert,title_redundant,Redundant title text,58,True,wave/data/raw/WVRUN_001/WV_HOME_UNI13.json
WVRUN_001,WV_HOME_UNI13,feature,alt,Alternative text,10,True,wave/data/raw/WVRUN_001/WV_HOME_UNI13.json
WVRUN_001,WV_HOME_UNI13,feature,alt_link,Linked image with alternative text,132,True,wave/data/raw/WVRUN_001/WV_HOME_UNI13.json
WVRUN_001,WV_HOME_UNI13,feature,label,Form label,4,True,wave/data/raw/WVRUN_001/WV_HOME_UNI13.json
WVRUN_001,WV_HOME_UNI13,feature,fieldset,Fieldset,2,True,wave/data/raw/WVRUN_001/WV_HOME_UNI13.json
WVRUN_001,WV_HOME_UNI13,feature,lang,Language,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI13.json
WVRUN_001,WV_HOME_UNI13,structure,h1,Heading level 1,5,True,wave/data/raw/WVRUN_001/WV_HOME_UNI13.json
WVRUN_001,WV_HOME_UNI13,structure,h2,Heading level 2,33,True,wave/data/raw/WVRUN_001/WV_HOME_UNI13.json
WVRUN_001,WV_HOME_UNI13,structure,h3,Heading level 3,6,True,wave/data/raw/WVRUN_001/WV_HOME_UNI13.json
WVRUN_001,WV_HOME_UNI13,structure,h4,Heading level 4,6,True,wave/data/raw/WVRUN_001/WV_HOME_UNI13.json
WVRUN_001,WV_HOME_UNI13,structure,ol,Ordered list,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI13.json
WVRUN_001,WV_HOME_UNI13,structure,ul,Unordered list,31,True,wave/data/raw/WVRUN_001/WV_HOME_UNI13.json
WVRUN_001,WV_HOME_UNI13,structure,header,Header,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI13.json
WVRUN_001,WV_HOME_UNI13,structure,nav,Navigation,2,True,wave/data/raw/WVRUN_001/WV_HOME_UNI13.json
WVRUN_001,WV_HOME_UNI13,structure,footer,Footer,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI13.json
WVRUN_001,WV_HOME_UNI13,structure,region,Generic region,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI13.json
WVRUN_001,WV_HOME_UNI13,aria,aria,ARIA,3,True,wave/data/raw/WVRUN_001/WV_HOME_UNI13.json
WVRUN_001,WV_HOME_UNI13,aria,aria_label,ARIA label,16,True,wave/data/raw/WVRUN_001/WV_HOME_UNI13.json
WVRUN_001,WV_HOME_UNI13,aria,aria_tabindex,ARIA tabindex,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI13.json
WVRUN_001,WV_HOME_UNI13,aria,aria_hidden,ARIA hidden,7,True,wave/data/raw/WVRUN_001/WV_HOME_UNI13.json
WVRUN_001,WV_HOME_UNI13,aria,aria_expanded,ARIA expanded,2,True,wave/data/raw/WVRUN_001/WV_HOME_UNI13.json
WVRUN_001,WV_HOME_UNI14,contrast,contrast,Very low contrast,9,True,wave/data/raw/WVRUN_001/WV_HOME_UNI14.json
WVRUN_001,WV_HOME_UNI14,alert,alt_duplicate,A nearby image has the same alternative text,4,True,wave/data/raw/WVRUN_001/WV_HOME_UNI14.json
WVRUN_001,WV_HOME_UNI14,alert,heading_skipped,Skipped heading level,3,True,wave/data/raw/WVRUN_001/WV_HOME_UNI14.json
WVRUN_001,WV_HOME_UNI14,alert,link_redundant,Redundant link,14,True,wave/data/raw/WVRUN_001/WV_HOME_UNI14.json
WVRUN_001,WV_HOME_UNI14,alert,noscript,Noscript element,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI14.json
WVRUN_001,WV_HOME_UNI14,alert,underline,Underlined text,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI14.json
WVRUN_001,WV_HOME_UNI14,alert,title_redundant,Redundant title text,7,True,wave/data/raw/WVRUN_001/WV_HOME_UNI14.json
WVRUN_001,WV_HOME_UNI14,alert,html5_video_audio,HTML5 video or audio,5,True,wave/data/raw/WVRUN_001/WV_HOME_UNI14.json
WVRUN_001,WV_HOME_UNI14,feature,alt,Alternative text,11,True,wave/data/raw/WVRUN_001/WV_HOME_UNI14.json
WVRUN_001,WV_HOME_UNI14,feature,alt_link,Linked image with alternative text,23,True,wave/data/raw/WVRUN_001/WV_HOME_UNI14.json
WVRUN_001,WV_HOME_UNI14,feature,figure,Figure,16,True,wave/data/raw/WVRUN_001/WV_HOME_UNI14.json
WVRUN_001,WV_HOME_UNI14,feature,label,Form label,1,True,wave/data/raw/WVRUN_001/WV_HOME_UNI14.json
