lighthouse_target_id,source_document_id,crawl_run_id,university_id,sample_course_id,journey_id,page_role,source_kind,default_strategy,default_device_category,scope_status,selection_rule,js_dependency_level_preaudit,tested_url,final_url,notes,collection_crawl_run_id,started_at,ended_at,status,audited_url,url_source_column,strategy_used,target_dir,work_dir,filesystem_dir,collect_exit_code,upload_exit_code,error_message,representative_json_path,representative_html_path,representative_requested_url,representative_final_url,fetch_time,lighthouse_version,runtime_error_code,runtime_error_message,category_performance,category_accessibility,category_best_practices,category_seo,metric_fcp_ms,metric_lcp_ms,metric_speed_index_ms,metric_tbt_ms,metric_cls,metric_inp_ms,report_count
LH_COURSE_C023,SD0049,CR007,UNI12,C023,J023,course_page,course_seed,mobile,mobile,canonical_default,latest_nonpilot_course_page,low,https://www.uniroma3.it/corsi/dipartimento-di-filosofia-comunicazione-e-spettacolo/l/2025-2026/scienze-della-comunicazione-0580706202000001/,https://www.uniroma3.it/corsi/dipartimento-di-filosofia-comunicazione-e-spettacolo/l/2025-2026/scienze-della-comunicazione-0580706202000001/,tranche5; collected before hub normalization; parent relinked to normalized programmes hub SD0059 in CR008,CR034,2026-04-23T14:47:39Z,2026-04-23T14:48:51Z,ok,https://www.uniroma3.it/corsi/dipartimento-di-filosofia-comunicazione-e-spettacolo/l/2025-2026/scienze-della-comunicazione-0580706202000001/,final_url,mobile,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C023,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C023/workdir,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C023/lhci_filesystem,0,0,,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C023/lhci_filesystem/www_uniroma3_it-corsi_dipartimento_di_filosofia_comunicazione_e_spettacolo_l_2025_2026_scienze_della_comunicazione_0580706202000001_-2026_04_23_14_47_50.report.json,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C023/lhci_filesystem/www_uniroma3_it-corsi_dipartimento_di_filosofia_comunicazione_e_spettacolo_l_2025_2026_scienze_della_comunicazione_0580706202000001_-2026_04_23_14_47_50.report.html,https://www.uniroma3.it/corsi/dipartimento-di-filosofia-comunicazione-e-spettacolo/l/2025-2026/scienze-della-comunicazione-0580706202000001/,https://www.uniroma3.it/corsi/dipartimento-di-filosofia-comunicazione-e-spettacolo/l/2025-2026/scienze-della-comunicazione-0580706202000001/,2026-04-23T14:47:50.530Z,12.6.1,,,0.44,0.9,0.79,1,3878.2244999999994,6765.5875000000015,19685.007394651915,144.07324999999946,0.266009,,3
LH_COURSE_C024,SD0050,CR007,UNI12,C024,J024,course_page,course_seed,mobile,mobile,canonical_default,latest_nonpilot_course_page,low,https://www.uniroma3.it/corsi/dipartimento-di-filosofia-comunicazione-e-spettacolo/lm/2025-2026/scienze-cognitive-della-comunicazione-e-dellazione-0580707309300001/,https://www.uniroma3.it/corsi/dipartimento-di-filosofia-comunicazione-e-spettacolo/lm/2025-2026/scienze-cognitive-della-comunicazione-e-dellazione-0580707309300001/,tranche5; collected before hub normalization; parent relinked to normalized programmes hub SD0059 in CR008,CR034,2026-04-23T14:48:51Z,2026-04-23T14:50:00Z,ok,https://www.uniroma3.it/corsi/dipartimento-di-filosofia-comunicazione-e-spettacolo/lm/2025-2026/scienze-cognitive-della-comunicazione-e-dellazione-0580707309300001/,final_url,mobile,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C024,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C024/workdir,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C024/lhci_filesystem,0,0,,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C024/lhci_filesystem/www_uniroma3_it-corsi_dipartimento_di_filosofia_comunicazione_e_spettacolo_lm_2025_2026_scienze_cognitive_della_comunicazione_e_dellazione_0580707309300001_-2026_04_23_14_49_31.report.json,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C024/lhci_filesystem/www_uniroma3_it-corsi_dipartimento_di_filosofia_comunicazione_e_spettacolo_lm_2025_2026_scienze_cognitive_della_comunicazione_e_dellazione_0580707309300001_-2026_04_23_14_49_31.report.html,https://www.uniroma3.it/corsi/dipartimento-di-filosofia-comunicazione-e-spettacolo/lm/2025-2026/scienze-cognitive-della-comunicazione-e-dellazione-0580707309300001/,https://www.uniroma3.it/corsi/dipartimento-di-filosofia-comunicazione-e-spettacolo/lm/2025-2026/scienze-cognitive-della-comunicazione-e-dellazione-0580707309300001/,2026-04-23T14:49:31.500Z,12.6.1,,,0.52,0.9,0.79,1,6248.144799999999,11034.408800000001,7048.420127188969,301.1872999999978,0,,3
LH_COURSE_C025,SD0053,CR007,UNI13,C025,J025,course_page,course_seed,mobile,mobile,canonical_default,latest_nonpilot_course_page,low,https://www.unipa.it/dipartimenti/cultureesocieta/cds/scienzedellacomunicazione2447,https://www.unipa.it/dipartimenti/cultureesocieta/cds/scienzedellacomunicazione2447,tranche5; collected before hub normalization; parent relinked to normalized programmes hub SD0060 in CR009,CR034,2026-04-23T14:50:00Z,2026-04-23T14:50:56Z,ok,https://www.unipa.it/dipartimenti/cultureesocieta/cds/scienzedellacomunicazione2447,final_url,mobile,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C025,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C025/workdir,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C025/lhci_filesystem,0,0,,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C025/lhci_filesystem/www_unipa_it-dipartimenti_cultureesocieta_cds_scienzedellacomunicazione2447-2026_04_23_14_50_42.report.json,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C025/lhci_filesystem/www_unipa_it-dipartimenti_cultureesocieta_cds_scienzedellacomunicazione2447-2026_04_23_14_50_42.report.html,https://www.unipa.it/dipartimenti/cultureesocieta/cds/scienzedellacomunicazione2447,https://www.unipa.it/dipartimenti/cultureesocieta/cds/scienzedellacomunicazione2447,2026-04-23T14:50:42.294Z,12.6.1,,,0.56,0.9,0.93,1,8544.7736,12416.1992,8544.7736,108,0,,3
LH_COURSE_C026,SD0054,CR007,UNI13,C026,J026,course_page,course_seed,mobile,mobile,canonical_default,latest_nonpilot_course_page,low,https://www.unipa.it/dipartimenti/cultureesocieta/cds/comunicazionedelpatrimonioculturale2215,https://www.unipa.it/dipartimenti/cultureesocieta/cds/comunicazionedelpatrimonioculturale2215,tranche5; collected before hub normalization; parent relinked to normalized programmes hub SD0060 in CR009,CR034,2026-04-23T14:50:56Z,2026-04-23T14:51:51Z,ok,https://www.unipa.it/dipartimenti/cultureesocieta/cds/comunicazionedelpatrimonioculturale2215,final_url,mobile,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C026,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C026/workdir,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C026/lhci_filesystem,0,0,,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C026/lhci_filesystem/www_unipa_it-dipartimenti_cultureesocieta_cds_comunicazionedelpatrimonioculturale2215-2026_04_23_14_51_37.report.json,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C026/lhci_filesystem/www_unipa_it-dipartimenti_cultureesocieta_cds_comunicazionedelpatrimonioculturale2215-2026_04_23_14_51_37.report.html,https://www.unipa.it/dipartimenti/cultureesocieta/cds/comunicazionedelpatrimonioculturale2215,https://www.unipa.it/dipartimenti/cultureesocieta/cds/comunicazionedelpatrimonioculturale2215,2026-04-23T14:51:37.609Z,12.6.1,,,0.63,0.85,0.96,0.92,4363.2919999999995,8929.092999999999,4945.426650003777,62,0,,3
LH_COURSE_C027,SD0057,CR007,UNI14,C027,J027,course_page,course_seed,mobile,mobile,canonical_default,latest_nonpilot_course_page,low,https://www.unistrapg.it/comip,https://www.unistrapg.it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-comunicazione-internazionale-e-pubblicitaria-comip,tranche5; source seed redirects to canonical offerta formativa course page,CR034,2026-04-23T14:51:51Z,2026-04-23T14:52:50Z,ok,https://www.unistrapg.it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-comunicazione-internazionale-e-pubblicitaria-comip,final_url,mobile,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C027,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C027/workdir,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C027/lhci_filesystem,0,0,,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C027/lhci_filesystem/www_unistrapg_it-offerta_formativa_corsi_di_laurea_e_laurea_magistrale_corso_di_laurea_comunicazione_internazionale_e_pubblicitaria_comip-2026_04_23_14_52_01.report.json,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C027/lhci_filesystem/www_unistrapg_it-offerta_formativa_corsi_di_laurea_e_laurea_magistrale_corso_di_laurea_comunicazione_internazionale_e_pubblicitaria_comip-2026_04_23_14_52_01.report.html,https://www.unistrapg.it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-comunicazione-internazionale-e-pubblicitaria-comip,https://www.unistrapg.it/it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-comunicazione-internazionale-e-pubblicitaria-comip,2026-04-23T14:52:01.481Z,12.6.1,,,0.55,1,0.79,0.92,12274.266,14886.785499999998,12274.266,60,0,,3
LH_COURSE_C028,SD0058,CR007,UNI14,C028,J028,course_page,course_seed,mobile,mobile,canonical_default,latest_nonpilot_course_page,low,https://www.unistrapg.it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-magistrale-comunicazione-pubblicitaria-storytelling-e-cultura-dimmagine-compsi,https://www.unistrapg.it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-magistrale-comunicazione-pubblicitaria-storytelling-e-cultura-dimmagine-compsi,tranche5; official course page,CR034,2026-04-23T14:52:50Z,2026-04-23T14:53:52Z,ok,https://www.unistrapg.it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-magistrale-comunicazione-pubblicitaria-storytelling-e-cultura-dimmagine-compsi,final_url,mobile,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C028,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C028/workdir,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C028/lhci_filesystem,0,0,,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C028/lhci_filesystem/www_unistrapg_it-offerta_formativa_corsi_di_laurea_e_laurea_magistrale_corso_di_laurea_magistrale_comunicazione_pubblicitaria_storytelling_e_cultura_dimmagine_compsi-2026_04_23_14_53_37.report.json,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C028/lhci_filesystem/www_unistrapg_it-offerta_formativa_corsi_di_laurea_e_laurea_magistrale_corso_di_laurea_magistrale_comunicazione_pubblicitaria_storytelling_e_cultura_dimmagine_compsi-2026_04_23_14_53_37.report.html,https://www.unistrapg.it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-magistrale-comunicazione-pubblicitaria-storytelling-e-cultura-dimmagine-compsi,https://www.unistrapg.it/it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-magistrale-comunicazione-pubblicitaria-storytelling-e-cultura-dimmagine-compsi,2026-04-23T14:53:37.058Z,12.6.1,,,0.55,1,0.79,0.92,10636.1085,13611.003,10636.1085,77.88299999999981,0,,3
LH_COURSE_C029,SD0063,CR010,UNI15,C029,J029,course_page,course_seed,mobile,mobile,canonical_default,latest_nonpilot_course_page,low,https://www.uniurb.it/corsi/1757256,https://www.uniurb.it/corsi/1757256,tranche6; fetched with browser user-agent and HTTP/1.1 after empty reply on default curl; parent relinked to normalized programmes hub SD0073 in CR011,CR034,2026-04-23T14:53:52Z,2026-04-23T14:54:50Z,ok,https://www.uniurb.it/corsi/1757256,final_url,mobile,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C029,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C029/workdir,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C029/lhci_filesystem,0,0,,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C029/lhci_filesystem/www_uniurb_it-corsi_1757256-2026_04_23_14_54_19.report.json,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C029/lhci_filesystem/www_uniurb_it-corsi_1757256-2026_04_23_14_54_19.report.html,https://www.uniurb.it/corsi/1757256,https://www.uniurb.it/corsi/1757256,2026-04-23T14:54:19.360Z,12.6.1,,,0.52,0.92,0.96,0.92,1440.2825,11897.103500000001,3291.8741372037334,961.5,0.06961700000000001,,3
LH_COURSE_C030,SD0064,CR010,UNI15,C030,J030,course_page,course_seed,mobile,mobile,canonical_default,latest_nonpilot_course_page,low,https://www.uniurb.it/corsi/1757220,https://www.uniurb.it/corsi/1757220,tranche6; fetched with browser user-agent and HTTP/1.1 after empty reply on default curl; parent relinked to normalized programmes hub SD0073 in CR011,CR034,2026-04-23T14:54:50Z,2026-04-23T14:55:50Z,ok,https://www.uniurb.it/corsi/1757220,final_url,mobile,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C030,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C030/workdir,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C030/lhci_filesystem,0,0,,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C030/lhci_filesystem/www_uniurb_it-corsi_1757220-2026_04_23_14_55_00.report.json,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C030/lhci_filesystem/www_uniurb_it-corsi_1757220-2026_04_23_14_55_00.report.html,https://www.uniurb.it/corsi/1757220,https://www.uniurb.it/corsi/1757220,2026-04-23T14:55:00.583Z,12.6.1,,,0.48,0.92,0.96,0.92,1444.976,11778.083999999999,4308.6796780677105,1114.999999999999,0.06966699999999999,,3
LH_COURSE_C031,SD0067,CR010,UNI16,C031,J031,course_page,course_seed,mobile,mobile,canonical_default,latest_nonpilot_course_page,low,https://www.uninettunouniversity.net/it/indirizzo-comunicazione-digitale-d-impresa.aspx?degree=334&faculty=7&idindirizzo=179&mode=cs,https://www.uninettunouniversity.net/it/indirizzo-comunicazione-digitale-d-impresa.aspx?degree=334&faculty=7&idindirizzo=179&mode=cs,tranche6; official curriculum page,CR034,2026-04-23T14:55:50Z,2026-04-23T14:56:50Z,ok,https://www.uninettunouniversity.net/it/indirizzo-comunicazione-digitale-d-impresa.aspx?degree=334&faculty=7&idindirizzo=179&mode=cs,final_url,mobile,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C031,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C031/workdir,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C031/lhci_filesystem,0,0,,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C031/lhci_filesystem/www_uninettunouniversity_net-it_indirizzo_comunicazione_digitale_d_impresa_aspx-2026_04_23_14_56_35.report.json,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C031/lhci_filesystem/www_uninettunouniversity_net-it_indirizzo_comunicazione_digitale_d_impresa_aspx-2026_04_23_14_56_35.report.html,https://www.uninettunouniversity.net/it/indirizzo-comunicazione-digitale-d-impresa.aspx?degree=334&faculty=7&idindirizzo=179&mode=cs,https://www.uninettunouniversity.net/it/indirizzo-comunicazione-digitale-d-impresa.aspx?degree=334&faculty=7&idindirizzo=179&mode=cs,2026-04-23T14:56:35.223Z,12.6.1,,,0.55,0.92,0.75,1,9824.701000000001,12366.515,9824.701000000001,129.96399999999994,0,,3
LH_COURSE_C032,SD0068,CR010,UNI16,C032,J032,course_page,course_seed,mobile,mobile,canonical_default,latest_nonpilot_course_page,low,https://www.uninettunouniversity.net/it/culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digitale.aspx,https://www.uninettunouniversity.net/it/culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digitale.aspx,tranche6; official course page,CR034,2026-04-23T14:56:50Z,2026-04-23T14:57:52Z,ok,https://www.uninettunouniversity.net/it/culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digitale.aspx,final_url,mobile,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C032,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C032/workdir,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C032/lhci_filesystem,0,0,,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C032/lhci_filesystem/www_uninettunouniversity_net-it_culture_linguaggi_e_strategie_per_la_comunicazione_nell_era_digitale_aspx-2026_04_23_14_57_02.report.json,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C032/lhci_filesystem/www_uninettunouniversity_net-it_culture_linguaggi_e_strategie_per_la_comunicazione_nell_era_digitale_aspx-2026_04_23_14_57_02.report.html,https://www.uninettunouniversity.net/it/culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digitale.aspx,https://www.uninettunouniversity.net/it/culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digitale.aspx,2026-04-23T14:57:02.824Z,12.6.1,,,0.43,0.93,0.75,1,9089.418000000001,11288.442000000003,9089.418000000001,527,0,,3
LH_COURSE_C033,SD0071,CR010,UNI17,C033,J033,course_page,course_seed,mobile,mobile,canonical_default,latest_nonpilot_course_page,medium,https://corsi.unical.it/lt-lmcu/comunicazione-e-dams/cds/corso/?lang=it,https://corsi.unical.it/lt-lmcu/comunicazione-e-dams/cds/corso/?lang=it,tranche6; official course page,CR034,2026-04-23T14:57:52Z,2026-04-23T14:59:08Z,ok,https://corsi.unical.it/lt-lmcu/comunicazione-e-dams/cds/corso/?lang=it,final_url,mobile,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C033,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C033/workdir,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C033/lhci_filesystem,0,0,,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C033/lhci_filesystem/corsi_unical_it-lt_lmcu_comunicazione_e_dams_cds_corso_-2026_04_23_14_58_27.report.json,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C033/lhci_filesystem/corsi_unical_it-lt_lmcu_comunicazione_e_dams_cds_corso_-2026_04_23_14_58_27.report.html,https://corsi.unical.it/lt-lmcu/comunicazione-e-dams/cds/corso/?lang=it,https://corsi.unical.it/lt-lmcu/comunicazione-e-dams/cds/corso/?lang=it,2026-04-23T14:58:27.452Z,12.6.1,,,0.43,0.95,1,0.58,4105.4475,7010.447500000001,4105.4475,262,0.377249,,3
LH_COURSE_C034,SD0072,CR010,UNI17,C034,J034,course_page,course_seed,mobile,mobile,canonical_default,latest_nonpilot_course_page,medium,https://corsi.unical.it/lm/linguaggi-della-comunicazione-e-dello-spettacolo/,https://corsi.unical.it/lm/linguaggi-della-comunicazione-e-dello-spettacolo/,tranche6; official course page,CR034,2026-04-23T14:59:08Z,2026-04-23T15:00:04Z,ok,https://corsi.unical.it/lm/linguaggi-della-comunicazione-e-dello-spettacolo/,final_url,mobile,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C034,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C034/workdir,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C034/lhci_filesystem,0,0,,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C034/lhci_filesystem/corsi_unical_it-lm_linguaggi_della_comunicazione_e_dello_spettacolo_-2026_04_23_14_59_50.report.json,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C034/lhci_filesystem/corsi_unical_it-lm_linguaggi_della_comunicazione_e_dello_spettacolo_-2026_04_23_14_59_50.report.html,https://corsi.unical.it/lm/linguaggi-della-comunicazione-e-dello-spettacolo/,https://corsi.unical.it/lm/linguaggi-della-comunicazione-e-dello-spettacolo/,2026-04-23T14:59:50.584Z,12.6.1,,,0.4,0.93,0.96,0.92,4124.2505,7952.750499999998,4465.494704060319,255,0.47617,,3
LH_COURSE_C035,SD0076,CR012,UNI18,C035,J035,course_page,course_seed,mobile,mobile,canonical_default,latest_nonpilot_course_page,high,https://www.corsi.unina.it/D27/home,https://www.corsi.unina.it/D27/home,tranche7; JS-heavy course portal shell page collected before hub normalization; parent relinked to normalized programmes hub SD0087 in CR013,CR034,2026-04-23T15:00:04Z,2026-04-23T15:00:55Z,ok,https://www.corsi.unina.it/D27/home,final_url,mobile,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C035,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C035/workdir,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C035/lhci_filesystem,0,0,,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C035/lhci_filesystem/www_corsi_unina_it-D27_home-2026_04_23_15_00_43.report.json,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C035/lhci_filesystem/www_corsi_unina_it-D27_home-2026_04_23_15_00_43.report.html,https://www.corsi.unina.it/D27/home,https://www.corsi.unina.it/D27/home,2026-04-23T15:00:43.589Z,12.6.1,,,0.42,0.92,0.96,0.92,13210.302,17486.755000000005,13210.302,511,0,,3
